grades,students,yahal,grad_year,subject,city,school_name,school_id,supervision,sector,district
93.2,20,5,2018,ביולוגיה            ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
78.69,147,2,2018,הבעה עברית          ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
87.82,144,2,2018,הסטוריה             ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
91.19,26,5,2018,מדעי החברה          ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
90.43,14,5,2018,מדעי המחשב          ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
98.37,57,5,2018,מוסיקה              ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
97.42,12,5,2018,מחול                ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
90.67,15,5,2018,"מחשבת ישראל לבי""ס כל",גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
93.98,51,3,2018,מתמטיקה             ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
88.56,52,4,2018,מתמטיקה             ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
84.21,43,5,2018,מתמטיקה             ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
84.38,138,2,2018,ספרות               ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
85.33,15,5,2018,פיסיקה              ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
93.39,18,5,2018,תאטרון              ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
86.47,144,2,2018,תנ'ך                ,גבעתיים             ,תיכון תלמה ילין     ,540021,כללי       ,יהודי,תל אביב       
91.47,17,5,2018,אומנות              ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
79.29,163,2,2018,אזרחות              ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
79.71,14,3,2018,אנגלית              ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
85.07,46,4,2018,אנגלית              ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
88.71,103,5,2018,אנגלית              ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
84.11,54,5,2018,ביולוגיה            ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
77.5,163,2,2018,הבעה עברית          ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
81.13,140,2,2018,הסטוריה             ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
73.38,24,5,2018,הסטוריה             ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
81.76,29,5,2018,כימיה               ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
82.7,23,5,2018,מדעי החברה          ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
85.79,34,5,2018,מדעי המחשב          ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
77.26,54,5,2018,מנהל וכלכלה         ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
79.99,83,3,2018,מתמטיקה             ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
84.41,32,4,2018,מתמטיקה             ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
84.67,48,5,2018,מתמטיקה             ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
78.65,163,2,2018,ספרות               ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
87.95,22,5,2018,פיסיקה              ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
96.4,30,5,2018,תכנון ותכנות מערכות ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
83.36,164,2,2018,תנ'ך                ,גבעתיים             ,"תיכון ע""ש קלעי      ",540344,כללי       ,יהודי,תל אביב       
77.77,135,2,2018,אזרחות              ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
76.83,18,4,2018,אנגלית              ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
90.45,110,5,2018,אנגלית              ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
91.98,46,5,2018,ביולוגיה            ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
79.06,135,2,2018,הבעה עברית          ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
84.88,135,2,2018,הסטוריה             ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
89,12,5,2018,חנוך גופני          ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
85.77,30,5,2018,כימיה               ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
86,13,5,2018,מדעי החברה          ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
90.11,18,5,2018,מדעי המחשב          ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
86.21,52,3,2018,מתמטיקה             ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
88.41,27,4,2018,מתמטיקה             ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
86.33,55,5,2018,מתמטיקה             ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
83.5,135,2,2018,ספרות               ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
82.07,14,5,2018,ערבית לבי'ס יהודי   ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
89.19,26,5,2018,פיסיקה              ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
75.65,20,5,2018,צרפתית              ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
80.91,23,5,2018,תולדות הערבים והאיסל,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
85.25,135,2,2018,תנ'ך                ,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
82.66,38,5,2018,תקשורת )בנתיב העיוני,גבעתיים             ,תיכון שמעון בן צבי  ,540591,כללי       ,יהודי,תל אביב       
75.87,15,5,2018,אופטיקה יישומית     ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
76.5,149,2,2018,אזרחות              ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
88.1,31,5,2018,אלקטרוניקה ומחשבים  ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
77.82,17,5,2018,אמנות שימושית       ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
77.7,27,4,2018,אנגלית              ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
90.8,120,5,2018,אנגלית              ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
87.94,35,5,2018,ביולוגיה            ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
80.21,151,2,2018,הבעה עברית          ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
81.35,151,2,2018,הסטוריה             ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
89.64,14,3,2018,טלוויזיה וקולנוע    ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
93,19,5,2018,מדעי החברה          ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
85.96,23,5,2018,מדעי המחשב          ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
66.48,23,5,2018,מנהל וכלכלה         ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
92.35,26,5,2018,מערכות אלקטרוניות   ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
83.53,55,3,2018,מתמטיקה             ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
85.92,40,4,2018,מתמטיקה             ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
84.17,54,5,2018,מתמטיקה             ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
80.83,149,2,2018,ספרות               ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
94.25,12,3,2018,עצוב                ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
84.74,35,5,2018,פיסיקה              ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
95.11,18,5,2018,תכנון ותכנות מערכות ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
83.55,150,2,2018,תנ'ך                ,גבעתיים             ,אורט טכניקום גבעתיים,570200,כללי       ,יהודי,תל אביב       
67.08,13,2,2018,אזרחות              ,הרצליה              ,"ממ""ד לבנים          ",520098,דתי        ,יהודי,תל אביב       
66.23,13,2,2018,הבעה עברית          ,הרצליה              ,"ממ""ד לבנים          ",520098,דתי        ,יהודי,תל אביב       
71.79,14,2,2018,הסטוריה             ,הרצליה              ,"ממ""ד לבנים          ",520098,דתי        ,יהודי,תל אביב       
75.77,13,2,2018,מחשבת ישראל וספרות  ,הרצליה              ,"ממ""ד לבנים          ",520098,דתי        ,יהודי,תל אביב       
74,13,3,2018,תושבע'פ ותלמוד      ,הרצליה              ,"ממ""ד לבנים          ",520098,דתי        ,יהודי,תל אביב       
73.08,13,5,2018,תנ'ך                ,הרצליה              ,"ממ""ד לבנים          ",520098,דתי        ,יהודי,תל אביב       
82.06,237,2,2018,אזרחות              ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
94.81,16,5,2018,אמנות )הקולנוע(     ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
78.29,17,3,2018,אנגלית              ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
80.09,45,4,2018,אנגלית              ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
90.19,179,5,2018,אנגלית              ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
85.89,54,5,2018,ביולוגיה            ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
77.6,240,2,2018,הבעה עברית          ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
86.06,231,2,2018,הסטוריה             ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
88.5,12,5,2018,הסטוריה             ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
81.48,23,5,2018,חנוך גופני          ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
93.76,34,5,2018,כימיה               ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
87.01,81,5,2018,מדעי החברה          ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
95.97,33,5,2018,מדעי המחשב          ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
89.13,15,5,2018,מוסיקה              ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
82.76,25,5,2018,מנהל וכלכלה         ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
83.69,107,3,2018,מתמטיקה             ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
84.58,45,4,2018,מתמטיקה             ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
83.68,90,5,2018,מתמטיקה             ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
79.5,14,3,2018,ניהול משאבי אנוש    ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
84.93,209,2,2018,ספרות               ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
86.93,30,5,2018,ספרות               ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
94.08,13,5,2018,ערבית לבי'ס יהודי   ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
88.94,53,5,2018,פיסיקה              ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
98.94,17,5,2018,תכנון ותכנות מערכות ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
84.33,242,2,2018,תנ'ך                ,הרצליה              ,עירוני כללי הראשונים,540328,כללי       ,יהודי,תל אביב       
74.63,226,2,2018,אזרחות              ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
87.75,16,5,2018,אמנות שימושית       ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
83.15,26,3,2018,אנגלית              ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
83.72,61,4,2018,אנגלית              ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
90.86,147,5,2018,אנגלית              ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
87.74,54,5,2018,ביולוגיה            ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
73.5,232,2,2018,הבעה עברית          ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
81.29,235,2,2018,הסטוריה             ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
93.38,32,5,2018,ישומים בביוטכנולוגיה,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
84.75,24,5,2018,מדעי החברה          ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
79.57,23,5,2018,מדעי המחשב          ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
97.53,19,5,2018,מחול                ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
68.29,21,5,2018,מנהל וכלכלה         ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
87,32,5,2018,מערכות ביוטכנולוגיה ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
81.28,109,3,2018,מתמטיקה             ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
81.06,52,4,2018,מתמטיקה             ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
78.57,68,5,2018,מתמטיקה             ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
76.81,52,5,2018,ניהול משאבי אנוש    ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
80.28,223,2,2018,ספרות               ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
83.15,13,5,2018,עצוב                ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
85.73,15,5,2018,ערבית לבי'ס יהודי   ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
83.26,27,5,2018,פיסיקה              ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
93.41,17,5,2018,תאטרון              ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
79.62,228,2,2018,תנ'ך                ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
92.31,13,5,2018,תקשורת בינלאומית )אנ,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
84.84,32,5,2018,תקשורת )בנתיב העיוני,הרצליה              ,מקיף היובל          ,541169,כללי       ,יהודי,תל אביב       
83.41,86,2,2018,אזרחות              ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
83.4,15,4,2018,אנגלית              ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
92.81,73,5,2018,אנגלית              ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
95.12,17,5,2018,ביולוגיה            ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
80.25,88,2,2018,הבעה עברית          ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
81.67,63,2,2018,הסטוריה             ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
87,25,5,2018,הסטוריה             ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
96.76,17,5,2018,הפקות בתקשורת       ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
79.69,26,5,2018,מדעי החברה          ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
92.25,85,5,2018,"מחשבת ישראל לבי""ס דת",הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
83.39,23,3,2018,מתמטיקה             ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
83.22,32,4,2018,מתמטיקה             ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
84.53,32,5,2018,מתמטיקה             ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
88.08,26,5,2018,פיסיקה              ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
82.01,86,3,2018,תושבע'פ ותלמוד      ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
87.28,86,3,2018,תנ'ך                ,הרצליה              ,אולפנת צביה הרצליה  ,544312,דתי        ,יהודי,תל אביב       
74.31,217,2,2018,אזרחות              ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
81.85,27,3,2018,אנגלית              ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
78.18,38,4,2018,אנגלית              ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
91.62,152,5,2018,אנגלית              ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
82.55,33,5,2018,ביולוגיה            ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
78.39,31,5,2018,גאוגרפיה            ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
73.81,221,2,2018,הבעה עברית          ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
79,220,2,2018,הסטוריה             ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
81,14,5,2018,חנוך גופני          ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
78.27,11,5,2018,כימיה               ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
78.91,11,5,2018,מדעי הבריאות        ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
82.97,58,5,2018,מדעי החברה          ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
90.71,35,5,2018,מדעי המחשב          ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
91.25,12,5,2018,מוסיקה              ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
78.08,12,3,2018,מנהל תיירותי        ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
94.45,11,5,2018,מערכות רפואיות      ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
82.84,113,3,2018,מתמטיקה             ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
82.86,50,4,2018,מתמטיקה             ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
83.88,51,5,2018,מתמטיקה             ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
79.52,213,2,2018,ספרות               ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
78.68,41,5,2018,פיסיקה              ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
95.17,12,5,2018,תאטרון              ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
70.06,16,5,2018,תיירות              ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
97.27,26,5,2018,תכנון ותכנות מערכות ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
78.74,217,2,2018,תנ'ך                ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
80.77,22,5,2018,תקשורת וחברה        ,הרצליה              ,התיכון העירוני החדש ,570192,כללי       ,יהודי,תל אביב       
83.58,133,2,2018,אזרחות              ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
96.11,133,5,2018,אנגלית              ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
81.72,133,2,2018,הבעה עברית          ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
88.42,133,2,2018,הסטוריה             ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
88.55,78,5,2018,טכנולוגיה מוכללת    ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
93.81,21,5,2018,ישומים בביוטכנולוגיה,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
86,27,5,2018,כימיה               ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
92.18,49,5,2018,מדעי המחשב          ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
90.48,25,5,2018,מערכות ביוטכנולוגיה ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
88.89,28,4,2018,מתמטיקה             ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
88.79,103,5,2018,מתמטיקה             ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
85.73,133,2,2018,ספרות               ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
85.55,93,5,2018,פיסיקה              ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
97.27,11,5,2018,תכנון ותכנות מערכות ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
87.13,133,2,2018,תנ'ך                ,הרצליה              ,הנדסאים הרצליה      ,570358,כללי       ,יהודי,תל אביב       
75.09,155,2,2018,אזרחות              ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
79.76,34,3,2018,אנגלית              ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
83.24,29,4,2018,אנגלית              ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
92.56,105,5,2018,אנגלית              ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
82.43,21,5,2018,ביולוגיה            ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
72.81,160,2,2018,הבעה עברית          ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
76.94,154,2,2018,הסטוריה             ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
84.82,11,3,2018,הפקות בתקשורת       ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
89.69,13,5,2018,טכנולוגיה מוכללת    ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
90.21,39,5,2018,כימיה               ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
82.57,14,5,2018,מדעי ההנדסה         ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
85.06,31,5,2018,מדעי החברה          ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
87.72,32,5,2018,מדעי המחשב          ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
79.47,17,5,2018,"מחשבת ישראל לבי""ס כל",חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
69,19,5,2018,מנהל וכלכלה         ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
77.88,75,3,2018,מתמטיקה             ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
81.43,21,4,2018,מתמטיקה             ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
83.79,62,5,2018,מתמטיקה             ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
72.27,22,3,2018,ניהול משאבי אנוש    ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
75.88,154,2,2018,ספרות               ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
85.45,31,5,2018,פיסיקה              ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
96.7,23,5,2018,תכנון ותכנות מערכות ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
79.89,147,2,2018,תנ'ך                ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
63.19,27,5,2018,תקשורת וחברה        ,חולון               ,עירוני עש פנחס אילון,540294,כללי       ,יהודי,תל אביב       
79.85,73,2,2018,אזרחות              ,חולון               ,עירוני דתי יבנה     ,540302,דתי        ,יהודי,תל אביב       
76.68,28,5,2018,אמנות שימושית       ,חולון               ,עירוני דתי יבנה     ,540302,דתי        ,יהודי,תל אביב       
