grades,students,yahal,grad_year,subject,city,school_name,school_id,supervision,sector,district
84.14,21,2,2019,ספרות               ,נס ציונה            ,שש שנתי שיבולים     ,482125,כללי       ,יהודי,מרכז          
86.05,21,2,2019,תנ'ך                ,נס ציונה            ,שש שנתי שיבולים     ,482125,כללי       ,יהודי,מרכז          
82.69,140,2,2019,אזרחות              ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
80.4,20,4,2019,אנגלית              ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
90.02,118,5,2019,אנגלית              ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
85.63,24,5,2019,ביולוגיה            ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
76.03,29,5,2019,גאוגרפיה            ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
80.29,139,2,2019,הבעה עברית          ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
85.22,139,2,2019,הסטוריה             ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
85.11,19,5,2019,חנוך גופני          ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
97.33,12,5,2019,ישומים בביוטכנולוגיה,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
88.65,26,5,2019,כימיה               ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
92.45,22,5,2019,מדעי החברה          ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
88.84,45,5,2019,מדעי המחשב          ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
87.83,12,5,2019,מערכות ביוטכנולוגיה ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
87.36,39,3,2019,מתמטיקה             ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
88.57,35,4,2019,מתמטיקה             ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
85.94,65,5,2019,מתמטיקה             ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
82.28,139,2,2019,ספרות               ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
84.11,45,5,2019,פיסיקה              ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
92.89,18,5,2019,תכנון ותכנות מערכות ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
87.01,138,2,2019,תנ'ך                ,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
89.21,14,5,2019,תקשורת )בנתיב העיוני,נס ציונה            ,"תיכון ע""ש גולדה     ",499681,כללי       ,יהודי,מרכז          
71.38,21,2,2019,אזרחות              ,נס ציונה            ,פארק המדע           ,729244,כללי       ,יהודי,מרכז          
90.5,12,5,2019,אנגלית              ,נס ציונה            ,פארק המדע           ,729244,כללי       ,יהודי,מרכז          
72.95,20,2,2019,הבעה עברית          ,נס ציונה            ,פארק המדע           ,729244,כללי       ,יהודי,מרכז          
74.39,23,2,2019,הסטוריה             ,נס ציונה            ,פארק המדע           ,729244,כללי       ,יהודי,מרכז          
84.5,12,5,2019,מדעי הבריאות        ,נס ציונה            ,פארק המדע           ,729244,כללי       ,יהודי,מרכז          
94.45,11,5,2019,מערכות רפואיות      ,נס ציונה            ,פארק המדע           ,729244,כללי       ,יהודי,מרכז          
58.08,12,3,2019,מתמטיקה             ,נס ציונה            ,פארק המדע           ,729244,כללי       ,יהודי,מרכז          
68.48,21,2,2019,ספרות               ,נס ציונה            ,פארק המדע           ,729244,כללי       ,יהודי,מרכז          
70.52,21,2,2019,תנ'ך                ,נס ציונה            ,פארק המדע           ,729244,כללי       ,יהודי,מרכז          
77.49,304,2,2019,אזרחות              ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
76.63,19,3,2019,אנגלית              ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
80.31,70,4,2019,אנגלית              ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
87.13,216,5,2019,אנגלית              ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
84.72,58,5,2019,ביולוגיה            ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
88.33,18,5,2019,בקרת מכונות         ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
77.87,60,5,2019,גאוגרפיה            ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
74.89,307,2,2019,הבעה עברית          ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
80.77,306,2,2019,הסטוריה             ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
81.87,15,5,2019,טכנולוגית בנייה     ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
82.52,27,5,2019,כימיה               ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
82.86,87,5,2019,מדעי החברה          ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
90.39,33,5,2019,מדעי המחשב          ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
96.89,18,5,2019,מחול                ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
77.45,11,5,2019,"מחשבת ישראל לבי""ס כל",קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
81.17,12,5,2019,מכטרוניקה           ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
64.42,26,5,2019,מערכות תקשוב        ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
83.86,146,3,2019,מתמטיקה             ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
87.71,65,4,2019,מתמטיקה             ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
84.08,96,5,2019,מתמטיקה             ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
79.51,301,2,2019,ספרות               ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
90.86,21,5,2019,עצוב                ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
91.8,20,5,2019,ערבית לבי'ס יהודי   ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
87.18,57,5,2019,פיסיקה              ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
97.48,21,5,2019,תאטרון              ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
98.93,14,5,2019,תכנון ותכנות מערכות ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
80.33,301,2,2019,תנ'ך                ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
85.27,15,5,2019,תקשורת בינלאומית )אנ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
76.41,17,5,2019,תשתיות מחשוב ותקשוב ,קדימה-צורן          ,"ע""ש אל""מ עודד ראור  ",410225,כללי       ,יהודי,מרכז          
64.28,36,2,2019,אזרחות              ,קלנסווה             ,"תיכון מח""ט קלנסואה  ",440354,כללי       ,ערבי ,מרכז          
74.1,41,2,2019,הסטוריה לבי'ס ערבי  ,קלנסווה             ,"תיכון מח""ט קלנסואה  ",440354,כללי       ,ערבי ,מרכז          
64,44,5,2019,מכניקה הנדסית       ,קלנסווה             ,"תיכון מח""ט קלנסואה  ",440354,כללי       ,ערבי ,מרכז          
64.07,14,5,2019,מערכות מכונאות רכב  ,קלנסווה             ,"תיכון מח""ט קלנסואה  ",440354,כללי       ,ערבי ,מרכז          
62.25,20,5,2019,מערכות רכב          ,קלנסווה             ,"תיכון מח""ט קלנסואה  ",440354,כללי       ,ערבי ,מרכז          
70.52,27,3,2019,מתמטיקה             ,קלנסווה             ,"תיכון מח""ט קלנסואה  ",440354,כללי       ,ערבי ,מרכז          
72.51,39,3,2019,עברית לבי'ס ערבי    ,קלנסווה             ,"תיכון מח""ט קלנסואה  ",440354,כללי       ,ערבי ,מרכז          
71.77,13,3,2019,ערבית לערבים        ,קלנסווה             ,"תיכון מח""ט קלנסואה  ",440354,כללי       ,ערבי ,מרכז          
75.93,237,2,2019,אזרחות              ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
72.11,64,3,2019,אנגלית              ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
82.24,150,4,2019,אנגלית              ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
92.72,25,5,2019,אנגלית              ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
70.24,107,5,2019,ביולוגיה            ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
95.81,43,5,2019,דת האסלם            ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
88.87,146,2,2019,הסטוריה לבי'ס ערבי  ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
88.61,95,5,2019,הסטוריה לבי'ס ערבי  ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
80.68,79,5,2019,כימיה               ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
72.74,136,5,2019,מדעי לימודי הסביבה  ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
59.81,16,5,2019,מערכות תקשוב        ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
71.12,125,3,2019,מתמטיקה             ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
85.51,43,4,2019,מתמטיקה             ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
85,16,5,2019,מתמטיקה             ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
62.36,122,3,2019,עברית לבי'ס ערבי    ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
83.84,109,5,2019,עברית לבי'ס ערבי    ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
75.06,231,3,2019,ערבית לערבים        ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
93.83,24,5,2019,פיסיקה              ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
82.6,20,5,2019,תשתיות מחשוב ותקשוב ,קלנסווה             ,תיכון מקיף קלנסווה  ,448076,כללי       ,ערבי ,מרכז          
75.77,87,2,2019,אזרחות              ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
75.45,51,4,2019,אנגלית              ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
86.47,36,5,2019,אנגלית              ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
78.73,41,5,2019,ביולוגיה            ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
86.3,88,2,2019,הסטוריה לבי'ס ערבי  ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
88.05,21,5,2019,כימיה               ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
83.88,50,5,2019,מדע וטכנולוגיה לכל  ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
67.29,42,5,2019,מדעי לימודי הסביבה  ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
76.52,54,3,2019,מתמטיקה             ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
80.67,12,4,2019,מתמטיקה             ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
72.91,57,3,2019,עברית לבי'ס ערבי    ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
84.76,29,5,2019,עברית לבי'ס ערבי    ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
75.71,76,3,2019,ערבית לערבים        ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
88.27,11,5,2019,ערבית לערבים        ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
78.62,13,5,2019,תשתיות מחשוב ותקשוב ,קלנסווה             ,תיכון מדעים קלנסואה ,448233,כללי       ,ערבי ,מרכז          
84.93,45,2,2019,אזרחות              ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
84.04,24,4,2019,אנגלית              ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
89.81,21,5,2019,אנגלית              ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
84.83,36,5,2019,ביולוגיה            ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
97.42,45,2,2019,הסטוריה לבי'ס ערבי  ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
80.54,28,5,2019,כימיה               ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
93.95,22,3,2019,מתמטיקה             ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
84.1,20,4,2019,מתמטיקה             ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
78.64,11,3,2019,עברית לבי'ס ערבי    ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
87.97,34,5,2019,עברית לבי'ס ערבי    ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
87.34,32,3,2019,ערבית לערבים        ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
90.85,13,5,2019,ערבית לערבים        ,קלנסווה             ,אלאהליה אלשאמלה קלנס,522367,כללי       ,ערבי ,מרכז          
87.96,56,2,2019,אזרחות              ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
95.91,11,5,2019,אמנות )הקולנוע(     ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
97.33,12,5,2019,אמנות שימושית       ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
95.08,51,5,2019,אנגלית              ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
90.86,28,5,2019,ביולוגיה            ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
87,57,2,2019,הבעה עברית          ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
89.05,56,2,2019,הסטוריה             ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
91.07,56,2,2019,מחשבת ישראל וספרות  ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
88.87,31,4,2019,מתמטיקה             ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
88.1,20,5,2019,מתמטיקה             ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
88,15,5,2019,פיסיקה              ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
98.07,15,5,2019,תאטרון              ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
87.61,41,3,2019,תושבע'פ ותלמוד      ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
89.27,15,5,2019,תושבע'פ ותלמוד      ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
91.64,25,3,2019,תנ'ך                ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
90.13,32,5,2019,תנ'ך                ,קרית עקרון          ,"פלך ע""ש רות קורמן   ",442079,דתי        ,יהודי,מרכז          
69.04,80,2,2019,אזרחות              ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
75.23,39,4,2019,אנגלית              ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
81.45,40,5,2019,אנגלית              ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
56.92,13,5,2019,ביולוגיה            ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
72.91,85,2,2019,הבעה עברית          ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
71.6,84,2,2019,הסטוריה             ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
67.97,33,5,2019,למודי ארץ ישראל וארכ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
76.77,80,2,2019,מחשבת ישראל וספרות  ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
74.42,12,5,2019,מערכות חשמל         ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
69.4,15,3,2019,מערכות פקוד ובקרה   ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
74.98,48,3,2019,מתמטיקה             ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
74.46,26,4,2019,מתמטיקה             ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
74.74,80,5,2019,תושבע'פ ותלמוד      ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
81.11,83,3,2019,תנ'ך                ,ראש העין            ,תיכון דתי עתיד      ,440495,דתי        ,יהודי,מרכז          
80.21,76,2,2019,אזרחות              ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
79.65,43,4,2019,אנגלית              ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
91.93,29,5,2019,אנגלית              ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
81.16,19,5,2019,ביולוגיה            ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
75.64,77,2,2019,הבעה עברית          ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
79.63,76,2,2019,הסטוריה             ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
92.92,13,5,2019,כימיה               ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
82.58,76,2,2019,מחשבת ישראל וספרות  ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
74.33,15,5,2019,מנהל וכלכלה         ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
89.35,43,3,2019,מתמטיקה             ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
92.5,14,4,2019,מתמטיקה             ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
83.42,19,5,2019,מתמטיקה             ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
81.66,76,5,2019,תושבע'פ ותלמוד      ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
85.76,76,3,2019,תנ'ך                ,ראש העין            ,אולפנאת זבולון      ,440990,דתי        ,יהודי,מרכז          
78.1,323,2,2019,אזרחות              ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
84.14,14,5,2019,אמנות שימושית       ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
85.83,12,3,2019,אנגלית              ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
77.44,90,4,2019,אנגלית              ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
88.77,223,5,2019,אנגלית              ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
81.05,55,5,2019,ביולוגיה            ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
78.49,55,5,2019,גאוגרפיה            ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
75.23,332,2,2019,הבעה עברית          ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
76.89,316,2,2019,הסטוריה             ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
74.89,18,5,2019,כימיה               ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
84.57,14,5,2019,מדעי הבריאות        ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
84.35,54,5,2019,מדעי החברה          ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
84.42,59,5,2019,מדעי המחשב          ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
87.08,13,5,2019,מוסיקה              ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
76.56,75,5,2019,מנהל וכלכלה         ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
91.53,17,5,2019,מערכות רפואיות      ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
80.12,159,3,2019,מתמטיקה             ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
84.38,79,4,2019,מתמטיקה             ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
82.93,83,5,2019,מתמטיקה             ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
86.44,18,3,2019,ניהול משאבי אנוש    ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
86.47,15,5,2019,ספרדית              ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
79.74,330,2,2019,ספרות               ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
90,13,3,2019,עצוב                ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
87.7,20,5,2019,ערבית לבי'ס יהודי   ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
87.58,45,5,2019,פיסיקה              ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
93.03,31,5,2019,תכנון ותכנות מערכות ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
82.45,333,2,2019,תנ'ך                ,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
80.36,25,5,2019,תקשורת )בנתיב העיוני,ראש העין            ,תיכון בגין          ,444745,כללי       ,יהודי,מרכז          
69.66,188,2,2019,אזרחות              ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
73.75,16,3,2019,אנגלית              ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
79.31,49,4,2019,אנגלית              ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
86.23,127,5,2019,אנגלית              ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
83.83,41,5,2019,ביולוגיה            ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
80.65,26,5,2019,בקרת מכונות         ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
73.31,26,5,2019,גאוגרפיה            ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
74.41,192,2,2019,הבעה עברית          ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
74.98,192,2,2019,הסטוריה             ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
87.72,36,5,2019,כימיה               ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
73.75,20,5,2019,מדעי החברה          ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
86.38,32,5,2019,מדעי המחשב          ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
83.75,16,5,2019,מכטרוניקה           ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
68,24,5,2019,מערכות תקשוב        ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
79.75,76,3,2019,מתמטיקה             ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
81.32,44,4,2019,מתמטיקה             ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
82.5,66,5,2019,מתמטיקה             ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
81.33,184,2,2019,ספרות               ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
83.63,30,5,2019,פיסיקה              ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
88.21,29,5,2019,שווק וקדום מכירות   ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
91.88,32,5,2019,תכנון ותכנות מערכות ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
77.92,187,2,2019,תנ'ך                ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
69.67,15,3,2019,תשתיות מחשוב ותקשוב ,ראשון לציון         ,"מקיף י""א            ",420489,כללי       ,יהודי,מרכז          
