grades,students,yahal,grad_year,subject,city,school_name,school_id,supervision,sector,district
68.33,85,2,2017,הבעה עברית          ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
75.64,80,2,2017,הסטוריה             ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
65.45,11,5,2017,מנהל וכלכלה         ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
89.15,20,5,2017,מערכות אלקטרוניות   ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
68.12,17,5,2017,מערכות פקוד ובקרה   ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
72.22,46,3,2017,מתמטיקה             ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
92.38,16,4,2017,מתמטיקה             ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
76.31,13,5,2017,מתמטיקה             ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
74.4,85,2,2017,ספרות               ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
75.93,14,5,2017,פיסיקה              ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
73.19,80,2,2017,תנ'ך                ,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
90.71,14,5,2017,תקשורת )בנתיב העיוני,אופקים              ,עמל אמירים אופקים   ,770057,כללי       ,יהודי,דרום          
75.24,113,2,2017,אזרחות              ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
73.57,51,4,2017,אנגלית              ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
85.34,65,5,2017,אנגלית              ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
84.59,17,5,2017,ביולוגיה            ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
67.23,124,2,2017,הבעה עברית          ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
70.58,116,2,2017,הסטוריה             ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
89.67,15,5,2017,מדעי החברה          ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
93.53,15,5,2017,מדעי המחשב          ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
75.45,33,5,2017,מנהל וכלכלה         ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
78.57,83,3,2017,מתמטיקה             ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
86.33,21,4,2017,מתמטיקה             ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
82.87,15,5,2017,מתמטיקה             ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
79.38,13,3,2017,ניהול משאבי אנוש    ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
75.88,112,2,2017,ספרות               ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
87.07,15,5,2017,פיסיקה              ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
74.05,21,5,2017,תיירות              ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
99.69,13,5,2017,תכנון ותכנות מערכות ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
76.68,117,2,2017,תנ'ך                ,אילת                ,מקיף עירוני גולדווטר,640052,כללי       ,יהודי,דרום          
71.44,126,2,2017,אזרחות              ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
72.87,23,3,2017,אנגלית              ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
76.7,44,4,2017,אנגלית              ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
84.36,55,5,2017,אנגלית              ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
87.9,20,5,2017,ביולוגיה            ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
69.86,128,2,2017,הבעה עברית          ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
74.74,121,2,2017,הסטוריה             ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
83.08,24,5,2017,מדעי החברה          ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
81.55,31,5,2017,מנהל וכלכלה         ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
89,11,5,2017,מערכות אלקטרוניות   ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
60,14,5,2017,מערכות חשמל         ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
65.82,11,3,2017,מערכות פקוד ובקרה   ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
80.46,93,3,2017,מתמטיקה             ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
83.33,21,4,2017,מתמטיקה             ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
76.4,126,2,2017,ספרות               ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
74.74,118,2,2017,תנ'ך                ,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
70.74,19,5,2017,תקשורת )בנתיב העיוני,אילת                ,"מקיף ע""ש מנחם בגין  ",644492,כללי       ,יהודי,דרום          
90.07,14,5,2017,אומנות              ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
75.73,146,2,2017,אזרחות              ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
91.06,16,5,2017,אזרחות              ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
74,13,3,2017,אנגלית              ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
69.27,26,4,2017,אנגלית              ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
81,135,5,2017,אנגלית              ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
88.92,24,5,2017,ביולוגיה            ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
71,21,5,2017,גאוגרפיה            ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
74.06,166,2,2017,הבעה עברית          ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
75.6,168,2,2017,הסטוריה             ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
79.67,21,5,2017,חנוך גופני          ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
91.45,33,5,2017,מדעי החברה          ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
80.55,11,5,2017,מדעי הים            ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
84.03,37,5,2017,מנהל וכלכלה         ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
82.52,110,3,2017,מתמטיקה             ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
81.58,24,4,2017,מתמטיקה             ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
83.32,25,5,2017,מתמטיקה             ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
77.32,167,2,2017,ספרות               ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
86.64,14,5,2017,פיסיקה              ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
78.62,172,2,2017,תנ'ך                ,אילת                ,יצחק רבין           ,644690,כללי       ,יהודי,דרום          
59.05,21,2,2017,אזרחות              ,אילת                ,תכון ברנקו וייס-אילת,660175,כללי       ,יהודי,דרום          
72.89,19,3,2017,אנגלית              ,אילת                ,תכון ברנקו וייס-אילת,660175,כללי       ,יהודי,דרום          
63.57,21,5,2017,גאוגרפיה            ,אילת                ,תכון ברנקו וייס-אילת,660175,כללי       ,יהודי,דרום          
66.89,27,2,2017,הבעה עברית          ,אילת                ,תכון ברנקו וייס-אילת,660175,כללי       ,יהודי,דרום          
61.75,20,2,2017,הסטוריה             ,אילת                ,תכון ברנקו וייס-אילת,660175,כללי       ,יהודי,דרום          
62.95,20,3,2017,מתמטיקה             ,אילת                ,תכון ברנקו וייס-אילת,660175,כללי       ,יהודי,דרום          
65,24,2,2017,ספרות               ,אילת                ,תכון ברנקו וייס-אילת,660175,כללי       ,יהודי,דרום          
60.1,20,2,2017,תנ'ך                ,אילת                ,תכון ברנקו וייס-אילת,660175,כללי       ,יהודי,דרום          
56.19,16,2,2017,אזרחות              ,אל סייד             ,תיכון אורט אלסייד   ,685586,כללי       ,בדואי,דרום          
64.25,16,3,2017,אנגלית              ,אל סייד             ,תיכון אורט אלסייד   ,685586,כללי       ,בדואי,דרום          
45.45,11,3,2017,עברית לבי'ס ערבי    ,אל סייד             ,תיכון אורט אלסייד   ,685586,כללי       ,בדואי,דרום          
73.47,92,2,2017,אזרחות              ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
86.21,19,5,2017,אמהרית              ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
77.24,17,5,2017,אמנות )הקולנוע(     ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
75.6,30,3,2017,אנגלית              ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
75.13,32,4,2017,אנגלית              ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
85.87,31,5,2017,אנגלית              ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
73.65,17,5,2017,ביולוגיה            ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
71.01,93,2,2017,הבעה עברית          ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
75.18,92,2,2017,הסטוריה             ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
62.67,15,5,2017,מדעי המחשב          ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
82.57,14,5,2017,מדעי לימודי הסביבה  ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
78.25,85,2,2017,מחשבת ישראל וספרות  ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
72.35,49,3,2017,מתמטיקה             ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
68.67,18,4,2017,מתמטיקה             ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
75.18,17,5,2017,מתמטיקה             ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
65.86,22,5,2017,פיסיקה              ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
72.7,90,5,2017,תושבע'פ ותלמוד      ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
78.27,73,3,2017,תנ'ך                ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
76.95,19,5,2017,תנ'ך                ,אשדוד               ,ישיבת נוה הרצוג     ,440487,דתי        ,יהודי,דרום          
64.07,15,2,2017,אזרחות              ,אשדוד               ,"מרכז נוער ע""ש משה קו",630764,כללי       ,יהודי,דרום          
59.11,18,2,2017,הבעה עברית          ,אשדוד               ,"מרכז נוער ע""ש משה קו",630764,כללי       ,יהודי,דרום          
62.63,16,2,2017,הסטוריה             ,אשדוד               ,"מרכז נוער ע""ש משה קו",630764,כללי       ,יהודי,דרום          
72.69,13,3,2017,מתמטיקה             ,אשדוד               ,"מרכז נוער ע""ש משה קו",630764,כללי       ,יהודי,דרום          
56.68,22,2,2017,ספרות               ,אשדוד               ,"מרכז נוער ע""ש משה קו",630764,כללי       ,יהודי,דרום          
66.09,11,3,2017,תנ'ך                ,אשדוד               ,"מרכז נוער ע""ש משה קו",630764,כללי       ,יהודי,דרום          
67.87,112,2,2017,אזרחות              ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
87.96,23,5,2017,אלקטרוניקה ומחשבים  ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
69.28,18,3,2017,אנגלית              ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
77.64,59,4,2017,אנגלית              ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
86.73,41,5,2017,אנגלית              ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
87.35,20,5,2017,בקרת מכונות         ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
69.09,117,2,2017,הבעה עברית          ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
67.7,116,2,2017,הסטוריה             ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
83.2,15,5,2017,כימיה               ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
80.8,20,3,2017,מכטרוניקה           ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
77.74,19,5,2017,מכניקה הנדסית       ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
84.96,23,5,2017,מערכות אלקטרוניות   ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
73.38,68,3,2017,מתמטיקה             ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
73.91,22,4,2017,מתמטיקה             ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
82.56,25,5,2017,מתמטיקה             ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
75.14,108,2,2017,ספרות               ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
71.17,40,5,2017,פיסיקה              ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
91.5,12,5,2017,רוסית               ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
68.91,35,5,2017,תולדות הערבים והאיסל,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
62.16,19,3,2017,תחזוקת מערכות מכניות,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
72.07,115,2,2017,תנ'ך                ,אשדוד               ,מקיף א כללי         ,640128,כללי       ,יהודי,דרום          
63.1,63,2,2017,אזרחות              ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
73.15,20,3,2017,אנגלית              ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
75,28,4,2017,אנגלית              ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
80.91,11,5,2017,אנגלית              ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
63.64,11,5,2017,ביולוגיה            ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
65.87,62,2,2017,הבעה עברית          ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
65.54,57,2,2017,הסטוריה             ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
64,47,2,2017,מחשבת ישראל וספרות  ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
72.05,41,3,2017,מתמטיקה             ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
67.64,11,4,2017,מתמטיקה             ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
65.04,54,3,2017,תושבע'פ ותלמוד      ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
72.28,53,5,2017,תנ'ך                ,אשדוד               ,"מקיף דתי ע""ש רוגוזין",640136,דתי        ,יהודי,דרום          
73.01,184,2,2017,אזרחות              ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
66.87,15,5,2017,אמנות שימושית       ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
77.96,23,3,2017,אנגלית              ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
72.13,63,4,2017,אנגלית              ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
83.1,98,5,2017,אנגלית              ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
74.95,20,5,2017,ביולוגיה            ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
76.44,18,5,2017,גאוגרפיה            ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
71.49,183,2,2017,הבעה עברית          ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
71.01,186,2,2017,הסטוריה             ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
78.96,23,5,2017,מדעי הבריאות        ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
83.19,21,5,2017,מדעי החברה          ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
85.06,18,5,2017,מדעי המחשב          ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
78.97,36,5,2017,מנהל וכלכלה         ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
68.64,25,5,2017,מערכות חשמל         ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
81.87,23,5,2017,מערכות ניהול מידע וי,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
74.5,26,5,2017,מערכות פקוד ובקרה   ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
91.65,23,5,2017,מערכות רפואיות      ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
69.78,112,3,2017,מתמטיקה             ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
74.05,42,4,2017,מתמטיקה             ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
79.77,22,5,2017,מתמטיקה             ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
73.28,184,2,2017,ספרות               ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
93.46,13,3,2017,עצוב                ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
75.95,19,5,2017,פיסיקה              ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
78.69,36,5,2017,תושבע'פ לבי'ס כללי  ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
97.72,18,5,2017,תכנון ותכנות מערכות ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
76.03,185,2,2017,תנ'ך                ,אשדוד               ,מקיף ד'             ,640482,כללי       ,יהודי,דרום          
84.8,102,2,2017,אזרחות              ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
82.52,52,4,2017,אנגלית              ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
86.34,50,5,2017,אנגלית              ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
84.54,69,5,2017,ביולוגיה            ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
80.48,102,2,2017,הבעה עברית          ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
82.81,102,2,2017,הסטוריה             ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
82.45,11,5,2017,מדעי המחשב          ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
89.41,76,2,2017,מחשבת ישראל וספרות  ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
86.75,12,5,2017,מערכות ביוטכנולוגיה ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
85.32,53,3,2017,מתמטיקה             ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
85.5,26,4,2017,מתמטיקה             ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
84,22,5,2017,מתמטיקה             ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
87.48,25,5,2017,ספרות               ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
90.63,16,5,2017,פיסיקה              ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
82.74,102,5,2017,תושבע'פ ותלמוד      ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
89.36,102,3,2017,תנ'ך                ,אשדוד               ,"אולפנא ע""ש הרב שאולי",640581,דתי        ,יהודי,דרום          
71.97,222,2,2017,אזרחות              ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
88.98,57,5,2017,אלקטרוניקה ומחשבים  ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
77.5,12,5,2017,אמנות שימושית       ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
69.08,13,3,2017,אנגלית              ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
72.8,83,4,2017,אנגלית              ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
85.35,126,5,2017,אנגלית              ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
86.25,28,5,2017,ביולוגיה            ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
76.88,17,5,2017,גאוגרפיה            ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
70.93,222,2,2017,הבעה עברית          ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
73.27,223,2,2017,הסטוריה             ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
81.2,20,5,2017,כימיה               ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
79.93,15,5,2017,מדעי החברה          ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
91.55,55,5,2017,מערכות אלקטרוניות   ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
83.87,15,5,2017,מערכות ביוטכנולוגיה ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
72.3,44,5,2017,מערכות חשמל         ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
72.83,23,5,2017,מערכות פקוד ובקרה   ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
76.52,135,3,2017,מתמטיקה             ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
76.3,40,4,2017,מתמטיקה             ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
80.89,44,5,2017,מתמטיקה             ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
75.01,213,2,2017,ספרות               ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
81.03,31,5,2017,פיסיקה              ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
76.5,12,5,2017,רוסית               ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
73.44,54,5,2017,תושבע'פ לבי'ס כללי  ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
73.5,222,2,2017,תנ'ך                ,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
83.21,19,5,2017,תקשורת )בנתיב העיוני,אשדוד               ,מקיף ה' כללי        ,640672,כללי       ,יהודי,דרום          
49.57,21,2,2017,אזרחות              ,אשדוד               ,אנקורי              ,640807,כללי       ,יהודי,דרום          
54.04,23,2,2017,הבעה עברית          ,אשדוד               ,אנקורי              ,640807,כללי       ,יהודי,דרום          
58.38,24,2,2017,הסטוריה             ,אשדוד               ,אנקורי              ,640807,כללי       ,יהודי,דרום          
69.21,14,5,2017,מנהל וכלכלה         ,אשדוד               ,אנקורי              ,640807,כללי       ,יהודי,דרום          
65.91,22,3,2017,מתמטיקה             ,אשדוד               ,אנקורי              ,640807,כללי       ,יהודי,דרום          
77.45,11,3,2017,ניהול משאבי אנוש    ,אשדוד               ,אנקורי              ,640807,כללי       ,יהודי,דרום          
59.92,24,2,2017,ספרות               ,אשדוד               ,אנקורי              ,640807,כללי       ,יהודי,דרום          
67.86,22,2,2017,תנ'ך                ,אשדוד               ,אנקורי              ,640807,כללי       ,יהודי,דרום          
70.52,21,5,2017,אופטיקה יישומית     ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
78.4,223,2,2017,אזרחות              ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
80.08,25,5,2017,אמנות )הקולנוע(     ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
67.86,29,3,2017,אנגלית              ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
78.49,77,4,2017,אנגלית              ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
86.86,120,5,2017,אנגלית              ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
83.56,32,5,2017,ביולוגיה            ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
75.9,39,5,2017,גאוגרפיה            ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
71.11,228,2,2017,הבעה עברית          ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
75.04,228,2,2017,הסטוריה             ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
92.14,28,3,2017,הפקות בתקשורת       ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
87.76,21,5,2017,כימיה               ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
91.68,50,5,2017,מדעי החברה          ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
83.65,43,5,2017,מדעי המחשב          ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
66.14,35,5,2017,מנהל וכלכלה         ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
75.39,122,3,2017,מתמטיקה             ,אשדוד               ,מקיף ו'             ,644310,כללי       ,יהודי,דרום          
