school_id,school_x,school_y
328161,34.95740589,32.81884613
328179,35.22451755,31.82976769
328187,35.03594076,32.36728294
328245,34.98210826,31.75220595
328369,35.33677401,32.85281563
328427,34.87868772,32.09062558
328443,35.00461327,31.88316305
328492,34.81677857,31.89019602
328591,35.03376369,32.42317087
328864,35.33677401,32.85281563
328880,35.31596988,32.93433925
328930,35.14992881,32.928462
329011,34.82551379,32.08728531
329227,35.31691792,32.71951853
329458,35.14938497,32.52747131
329557,34.75305594,32.03424781
329623,34.78457426,32.01982812
329649,35.04151729,31.92741423
329755,35.05009111,31.92227553
329854,35.29405399,32.863791
329862,34.74199472,31.39638949
330233,35.12345638,31.69965195
330266,35.06504885,32.85177987
330415,35.24087355,31.84024343
330621,35.23893315,31.87801279
330639,35.09602747,32.75592393
330720,34.98987034,31.73190964
330746,35.23893315,31.87801279
330803,34.99296983,31.73779488
330811,34.98607559,31.71670701
330829,34.98653828,31.71284787
330852,35.00054238,32.80715672
330944,34.78353056,31.80064719
330951,35.03376369,32.42317087
331017,35.14269525,32.72109559
331025,35.23369226,32.67768989
331066,34.91964094,32.42690515
331082,35.08672145,32.81320061
331223,35.04325624,31.93680443
331264,35.33677401,32.85281563
331322,35.28043735,32.69436108
331330,35.28043735,32.69436108
331363,34.949321,32.51543881
331462,34.68142634,31.82533933
331470,34.8742909,32.31102709
331488,34.87061167,32.2950652
331496,34.84643763,32.31388188
331504,34.87823545,32.30962158
331520,34.87364569,32.29864418
331538,34.87008705,32.29626316
331546,34.875056,32.29913482
331553,35.77255009,33.26756979
331561,34.876512,32.07102392
331587,34.86949543,32.07542438
331595,34.86795462,32.07680906
331611,34.86795462,32.07680906
331637,34.87727554,32.10343643
331652,34.94681365,32.57355939
331694,34.76445866,31.39070549
331710,35.06532606,32.83159128
331827,34.90740761,32.16192867
331843,35.29405399,32.863791
331850,34.79234129,32.01796883
331926,34.83758437,32.0965011
331934,34.83758437,32.0965011
332064,35.23135904,31.74462328
332312,34.89585135,32.07086509
332387,35.2519451,31.81965081
332718,35.11067245,33.08627592
332734,34.88946685,32.33500768
332742,34.91026371,32.39730618
332809,34.90740761,32.16192867
332817,35.07120979,32.71058914
332825,35.0464459,32.70339176
332833,34.78790981,31.8083903
332841,34.78847056,31.80580388
332858,34.80138765,31.86615066
332874,34.87494476,31.95266681
332882,34.88287861,32.10082656
333039,34.98192852,32.48581545
333112,34.9536985,32.05139663
333120,35.1727635,32.90720821
333302,35.50898794,32.78322909
333344,34.99628601,31.90604707
333377,34.99241336,31.90750162
333401,34.99241336,31.90750162
333419,34.70228807,31.79593367
333435,34.81436041,31.90216479
333443,34.82801503,31.89006747
333450,34.77836828,31.89224644
333468,34.78099147,31.8918584
333476,34.77836828,31.89224644
333484,34.81272942,31.87790981
333492,34.80885438,31.90177802
333500,34.79933536,31.89805057
333518,34.82667693,31.88642916
333559,34.86923465,32.06271735
333575,35.09881523,31.80178636
333708,35.21549192,31.79063789
333914,34.78512182,32.11327386
333930,34.82106514,32.10750813
333948,34.79276719,32.12847603
333971,34.86436839,32.06421039
333989,34.86436839,32.06421039
333997,34.97294542,32.79746057
334003,35.10837423,33.00319485
334011,35.16440165,32.69953545
334037,35.4388596,32.55134139
334045,35.43806553,32.58593323
334052,34.60188737,31.62856877
334078,34.78128968,30.85238391
334110,35.52614287,32.25164983
334128,35.4750435,31.8073777
334136,35.28043735,32.69436108
334169,35.23893315,31.87801279
334342,35.11279984,32.14972738
334375,34.9025314,32.18429942
334383,34.92685204,32.18586112
334391,34.92690482,32.1859424
334417,34.80771642,31.84418406
334425,34.83788157,31.93686462
334433,34.67844386,31.44965295
334441,35.03383672,31.07765894
334474,34.63803088,31.78283101
334482,34.63315752,31.77698345
334508,34.85538104,31.27394557
334516,34.63853097,31.78046144
334573,34.84681381,32.14752369
334581,34.77386397,32.09182761
334607,35.05799746,32.0306111
334615,34.78476511,31.88718146
334623,35.39773043,32.55618149
334631,34.9173352,31.33286728
334649,35.08862884,32.93124246
334680,34.79069941,31.74638918
334698,34.54386099,31.4495526
334706,34.44351808,31.2803916
334722,35.16432668,30.49149311
334730,35.08566135,31.24991392
334755,34.96271276,32.56583611
334763,34.80983969,32.06932782
334771,34.77872254,32.01030362
334789,34.77872254,32.01030362
334797,34.84005131,32.12085658
334805,34.78886705,32.09346488
334821,35.02190963,32.16346233
334839,34.87412816,31.94144611
334847,34.80771642,31.84418406
334870,34.92773614,32.0440921
334896,34.82518423,31.79405945
334904,34.81972607,31.79639686
334946,34.8454614,32.07874029
334953,34.85135866,32.0820935
334961,35.12324661,31.87931717
334979,35.22323238,31.89962393
335000,35.2016819,31.76200472
335018,35.19605338,31.78853679
335026,35.2168875,31.72502826
335034,34.5790235,31.4108495
335042,35.35286597,31.83299253
335059,35.21698187,31.72054604
335067,35.22547619,31.72456719
335075,35.21698187,31.72054604
335083,35.22547619,31.72456719
335091,35.22090763,31.7254156
335109,35.22090763,31.7254156
335133,35.16458569,32.95591466
335141,34.90630186,32.07166566
335158,34.87551548,32.09199712
335166,34.90427198,32.07381617
335174,34.87230491,32.0277626
335182,34.87173535,32.02426211
335190,34.78536097,32.05161011
335224,34.78619449,32.07785508
335232,34.79266924,32.10545307
335240,34.77535586,32.06953136
335257,34.77535586,32.06953136
335265,34.77535586,32.06953136
335281,34.77376101,31.9826556
335307,34.81535029,31.96582692
335315,34.82423126,31.95936981
335323,34.77520771,31.96735684
335331,34.82267468,32.06696837
335349,34.83617352,32.06791913
335356,34.80530028,32.09035244
335364,34.81786386,32.0953152
335372,34.83122716,32.07328838
335380,34.81917251,32.04851601
335398,35.08319957,32.85894919
335406,35.08319957,32.85894919
335430,34.53950829,31.43280047
335448,34.63850347,31.6756232
335455,34.96827959,31.25504606
335463,34.89567224,31.29974412
335471,34.93506353,31.32459918
335505,35.23559026,31.77395044
335513,35.31009747,31.78034964
335521,35.00821293,32.26692125
335539,34.99611928,32.79458879
335562,34.76115473,31.616532
335570,34.97889256,31.0829591
335588,34.96478743,31.14531154
335596,34.96478743,31.14531154
335604,34.92441515,30.98767898
335612,34.64955554,31.80299245
335620,34.62593708,31.77689674
335638,34.62953721,31.76662321
335646,34.9411199,29.55680761
335653,34.79222903,32.05955942
335661,34.79222903,32.05955942
335679,34.81917251,32.04851601
335687,34.86712089,32.02982306
335695,34.82140528,32.06916492
335729,35.19523213,31.76538634
335752,34.94194412,31.67152206
335794,34.80936536,31.92320679
335810,34.79045519,31.91235183
335828,34.88420335,32.17952899
335836,34.78343419,31.98673717
335844,34.81884576,32.12382377
335901,35.0709336,32.83844125
335919,35.42138774,32.74990413
335935,35.49964844,32.49453937
335943,35.19160376,32.64589798
335950,34.98607559,31.71670701
335976,34.82444185,31.93391225
335992,35.10946665,31.39034309
336008,34.99488325,32.34951981
336016,35.20949383,31.77769679
336024,34.98023507,32.11147015
336032,34.71680929,31.78744979
336040,34.79693196,31.97559884
336057,34.85156693,32.08302293
336065,34.84659758,32.19469531
336073,34.87898547,32.10225047
336081,34.80014729,31.96615816
336099,34.82201986,31.96972497
336107,34.77361635,31.96379833
336115,34.78790366,31.93424857
336123,34.89135358,32.08852928
336131,34.85552452,31.93601251
336149,34.86016154,31.9318227
336156,34.87349957,32.29502771
336164,34.86929717,32.33489258
336172,34.84182738,32.29829526
336180,35.08399542,32.16911878
336206,34.76826646,31.97439433
336214,34.78641895,31.80410171
336222,34.80731445,31.87880385
336255,35.33677401,32.85281563
336263,35.08882123,32.99694772
336289,35.51292654,32.77697069
336305,34.76376084,32.04268121
336313,34.76246838,32.00757869
336321,34.86186164,32.16266121
336339,34.97486216,31.73744789
336347,35.0095697,31.89346963
336354,35.16557834,31.66972102
336362,35.27368285,31.84929328
336370,35.31098237,31.78787029
336388,34.9937031,31.90288642
336396,35.12682011,31.95334128
336404,35.14230112,31.66025126
336412,35.12840533,31.54214377
336446,35.22022359,31.79855558
336453,34.82309446,32.08829707
336479,35.08910341,32.8456368
336495,34.96883218,32.82284464
336529,35.1138763,32.75992365
336537,35.15285533,32.50819357
336545,35.1040238,32.84760634
336578,34.83965421,32.08748012
336586,35.04317958,31.9261989
336594,34.83947418,32.08747059
336610,35.10406369,32.74568725
336644,34.8394741,32.08748862
336651,34.83884922,32.08746879
336677,35.04182492,31.93886777
336776,35.15888887,32.52998195
336784,35.03376369,32.42317087
336800,35.31691792,32.71951853
336818,34.7671736,31.39471917
336834,34.79954725,31.78911961
336842,34.794468,31.27116814
336859,34.77352338,31.23570872
336867,34.80435837,31.28632429
336875,34.80435837,31.28632429
336891,34.77267167,31.23603957
336917,34.83625936,31.94321772
336925,35.20217823,31.75301329
336941,35.23182154,31.73828317
336958,34.8984356,32.34952104
336974,34.86949543,32.07542438
336982,34.89168912,32.09886468
337006,34.77547124,32.05162211
337014,34.75679708,32.03340437
337022,34.75679708,32.03340437
337048,34.92172388,32.42721644
337055,34.90619835,32.44733468
337063,34.95950533,32.7269129
337097,34.78075561,31.74225313
337121,34.96388724,32.04638431
337147,34.96388724,32.04638431
337154,35.00821293,32.26692125
337162,34.88350646,31.94826083
337188,35.09662046,32.17096983
337196,35.09662046,32.17096983
337204,35.15487802,32.54554442
337220,34.91218917,32.53178761
337238,34.91442177,32.53926815
337246,34.94538272,32.41905238
337261,34.96810636,32.76218606
337279,35.04393552,32.5086698
337287,34.95188641,32.59126158
337295,35.28626946,33.01939007
337303,35.28942922,32.88771602
337329,35.20040856,32.85211
337345,35.15301216,32.7363662
337352,35.09613971,32.64547314
337360,35.08111036,32.63881358
337378,35.2168875,31.72502826
337386,35.03280219,32.11000125
337444,35.29951548,32.70490715
337501,35.16381817,31.22971428
337519,34.73806866,31.34617609
337543,35.13999137,32.80217556
337568,34.96473036,32.47577452
337576,35.00116795,32.79032304
337584,34.95513788,32.14911813
337659,35.18337721,31.76812654
337717,34.59669897,31.42249656
337766,34.55793959,31.64922236
337774,34.82954892,32.08745062
337782,34.83251856,32.08915474
338012,35.23316513,31.78351959
338038,35.23182154,31.73828317
338046,35.05342427,32.5109359
338053,35.30972263,32.85964005
338061,35.23798844,31.83742147
338087,34.99243911,31.73914677
338095,35.20606287,31.78761718
338129,35.10591782,31.69631174
338137,35.10367068,31.69667975
338145,34.95434394,32.05156925
338152,35.22585966,31.78636183
338160,35.19116482,31.78822974
338178,34.95455358,32.05235423
338186,35.04466545,31.94136943
338202,35.04050794,31.93010939
338210,35.04371366,32.50775876
338244,34.99131337,31.70999707
338277,35.21810265,31.80920659
338285,34.9647908,32.0490734
338327,35.03422076,32.42887957
338335,35.15835758,32.50733906
338343,35.23086479,31.78811949
338350,35.09830135,32.64711612
338368,35.35297783,32.71670375
338376,35.04766657,32.42520887
338384,34.96000892,32.47116654
338392,35.10445432,32.653839
338418,34.99115548,31.74668408
338426,34.9511096,32.56448771
338434,35.22451755,31.82976769
338442,35.49331507,32.09865121
338459,34.95742763,32.05067349
338467,35.07891751,32.63698993
338475,34.95767605,32.04885233
338483,35.24602402,31.7346088
338491,35.22546868,31.73806793
338509,35.04959133,32.03730154
338517,35.1107031,31.69984161
338533,35.22451755,31.82976769
338541,34.88409332,32.43409686
338558,35.03691259,31.93008666
338582,35.10712726,32.48860769
338590,35.27552825,32.83753659
338608,35.30281471,32.7180155
338616,35.30403321,31.7764315
338624,35.19502915,31.78904175
338632,35.23018634,31.81651865
338640,35.22427897,31.80070141
338657,35.29378783,32.68298166
338665,34.9888839,31.71588208
338673,34.95455358,32.05235423
338699,35.24548161,31.79686352
338715,35.28893187,32.70083898
338723,35.31196001,31.78415387
338731,35.15729783,32.51924164
338749,34.96015213,32.05342927
338756,34.9909454,31.72325368
338764,35.04350129,31.92362911
338772,35.1665985,32.80035599
338814,34.77382587,31.26619425
338830,34.95292981,32.04983498
338863,34.82619572,32.0837433
338905,34.83633645,32.09860767
339408,35.30240003,32.91399967
339564,34.95362553,29.56114409
339804,34.99833845,31.74379195
340018,34.96771102,32.82278842
340034,35.08219106,32.83869621
340042,35.06251505,32.84633982
340059,35.12398792,32.70628788
340091,35.03201115,32.77250662
340109,34.99771586,32.48167633
340117,35.11209455,32.81113899
340125,35.10658607,32.80999867
340133,35.06829724,32.82323584
340158,35.02013032,32.78364374
340166,35.07020586,32.83938724
340174,34.98418167,32.82573096
340190,35.00952013,32.77375405
340208,34.99779753,32.7982705
340216,34.9957845,32.77794286
340232,35.01186478,32.77536271
340240,35.01823063,32.79371292
340281,34.91330718,32.43919051
340315,34.98803512,32.80006642
340331,34.9991419,32.80327713
340349,35.06168405,32.8449683
340356,34.89702549,32.44905298
340380,35.08000246,32.83796368
340521,34.88760295,32.43996708
340547,34.94978897,32.56833543
340554,34.95811423,32.56523204
340570,35.00259472,32.79669134
340588,35.0975426,32.74715163
340596,34.92188808,32.42229326
340604,35.03337531,32.79028102
340612,35.03858024,32.79275868
340653,34.92011467,32.44195639
340679,35.02228459,32.78985059
340695,35.10523261,32.74998932
340711,35.0989308,32.74623307
340737,34.99713515,32.80306644
340778,35.07914801,32.82274222
340802,35.06705799,32.83046608
340810,35.10519735,32.75291984
342030,35.18453771,31.77132828
342048,35.09870022,31.69869588
342055,34.82309446,32.08829707
342063,35.24423374,31.8419018
342071,35.21612222,31.76486308
342089,35.19203038,31.79001548
342097,34.95646375,32.046866
342113,35.10633639,32.81372248
342147,35.23125935,31.83827981
342170,34.9148962,32.51084657
342188,34.64946679,31.78957292
342196,35.2067915,31.79175663
342238,34.76296511,31.57682038
342329,35.03635657,31.93345874
342337,35.16588911,32.51392431
342352,35.13766743,32.5109187
342394,35.22463237,31.87211788
342493,35.24159246,31.84156892
342584,34.95666499,32.0507712
342667,35.24336632,31.8392146
342741,35.24260739,31.84334524
342840,35.1998858,31.79530983
342899,35.04288553,31.92504419
342964,35.2170019,31.79123297
343277,35.01161379,31.15376913
343293,35.03936605,31.16453168
343319,34.98659078,31.71295618
343491,34.85026145,32.05898641
343806,34.76377822,32.00367844
343905,34.96242795,32.57276085
343913,35.34304696,32.74406394
343921,34.98558687,31.71366693
343947,34.9875651,31.71588887
343954,35.04430806,31.94010642
343962,34.96447412,32.04870306
343970,35.22706123,31.77781213
343988,35.10832055,31.69846901
343996,35.18929026,31.82303162
344028,35.05419847,32.83088411
344044,34.96392261,32.8178309
344051,35.04103122,31.93916435
344085,35.1464552,32.72960954
344093,34.97004578,32.82429864
344101,34.95769295,32.81157905
344119,34.83679476,32.0794008
344127,34.83880728,32.07139868
344150,35.07018146,32.84140701
344168,34.91306821,32.43083978
344200,34.89891937,32.45509026
344218,35.09406941,32.8465069
344226,35.00430113,32.77364663
344234,35.05924234,32.70429092
344259,35.04657918,32.46346874
344267,35.3274996,32.7817714
344291,35.03853489,32.76543707
344309,35.00151085,32.80384907
344325,35.05039242,32.45407726
344333,35.03853489,32.76543707
344341,35.01382039,32.78426549
344366,35.08323223,32.84279091
344374,35.08315856,32.84198833
344382,34.95144584,32.42929957
344408,35.10878973,32.80620422
344416,35.07633755,32.84632769
344440,34.91728851,32.501483
344465,34.98831458,32.7816452
344473,35.12568727,32.81123846
344499,34.92293352,32.4314213
344507,35.06296206,32.82044368
344531,35.10453221,32.80381139
344556,35.15897935,32.54052329
344572,35.0869304,32.84100909
344580,34.97865305,32.78640716
344598,34.91429043,32.51721143
344788,35.04415987,31.94017838
344895,35.21412958,31.78816695
344911,35.00248632,31.91819564
344952,35.31596988,32.93433925
344960,35.18763779,32.82184806
345025,34.9761202,32.83347107
345066,35.20516546,31.79646427
345942,34.95618898,32.08978217
345959,34.86437532,32.08236358
346023,35.0435337,31.92930162
346031,35.00298591,32.79838716
346098,35.19321984,31.82018221
346114,34.7084526,31.02279202
346353,34.97984953,32.81575954
346437,34.98558687,31.71366693
346445,34.99052819,31.73033251
346494,35.19884312,31.75117341
346510,35.00807569,31.75049003
346528,35.26022491,31.95867357
346635,35.19853262,31.81992104
346734,34.98169805,32.47572454
346742,34.99040762,31.73228932
346932,35.2215621,31.89946183
347013,34.98580741,32.82036873
347021,34.98920549,32.81502757
347039,34.99227085,32.81921667
347047,35.14126865,32.52015438
347054,35.06604775,32.68283782
347062,35.13805793,32.51535547
347070,35.15310782,32.53199961
347096,35.0885149,32.47502967
347112,35.03999693,32.42737231
347153,35.19440417,32.95248524
347187,35.22685316,31.83450196
347575,35.0033829,32.76904649
347757,35.21420031,31.75765747
347997,34.80749353,31.93557386
348003,35.06731718,32.84942896
348011,35.0490266,32.40712138
348029,35.04494703,32.50234087
348037,35.14979832,32.53039312
348060,35.08744156,32.49883472
348102,35.15888887,32.52998195
348110,35.37042906,32.78047755
348144,34.78027379,31.26596316
348151,35.19519568,32.95155658
348169,35.19519568,32.95155658
348185,35.04234081,32.39498434
348193,34.99310204,32.81995747
348201,34.90831544,32.53476328
348227,34.95541099,32.60320747
348235,35.15965702,32.52645642
348243,35.15536625,32.50920453
348250,35.14165154,32.52054232
348276,35.1112521,32.53302155
348284,35.0638725,32.51243589
348292,35.08738819,32.47432526
348318,35.19881511,32.54374159
348326,35.02690292,32.42482962
348334,34.95564406,32.60367682
348342,35.03286785,32.41340366
348359,35.16088996,32.5521203
348391,34.74762099,31.87481571
348458,34.76777366,32.00918423
348466,35.01047821,31.87860889
348532,34.95804451,32.05359653
348599,35.24651607,31.79603348
348680,34.95115841,32.15458409
348805,34.96228818,32.04648948
348813,34.95115841,32.15458409
348847,34.95115841,32.15458409
348854,34.95576299,32.14921856
348896,34.99673728,31.70936571
348904,34.99673728,31.70936571
348938,34.99693031,31.90630965
348946,34.99693031,31.90630965
348987,35.53165436,32.7961834
348995,35.13330167,32.1614278
349001,35.0097759,32.17106435
349027,35.04165973,32.39546139
349050,34.91998249,31.88742076
349084,34.67812137,31.32460545
349092,35.22167977,31.79282869
349555,34.98661144,31.71314561
349654,34.69015024,31.05315161
349720,34.73930128,31.39035514
349860,35.16977813,32.80538839
349878,35.52000506,32.78658318
349886,35.20104924,31.74395869
349894,35.13542509,32.77022583
349910,35.26499779,32.99610304
349928,35.26499779,32.99610304
349936,35.04259789,31.93832767
349977,34.98005099,32.28587468
349993,35.04259789,31.93832767
350058,35.22796935,31.7785605
350223,35.04288553,31.92504419
350413,34.9511096,32.56448771
350660,35.04480144,32.36772732
350850,34.9886804,32.82021141
350983,34.95470103,32.0487473
351049,35.09936488,32.7491189
351106,34.67812137,31.32460545
351114,34.67812137,31.32460545
351130,35.05100158,31.92160027
351270,35.04618646,31.92398419
351288,34.59754478,31.52452865
351296,35.10589454,31.69837698
351478,35.03984776,31.9267267
351486,35.04332907,31.92536941
351569,34.87061167,32.2950652
351577,34.84350306,32.28000325
351585,34.87498522,32.29522097
351619,35.28043735,32.69436108
351627,34.87498522,32.29522097
351759,34.98768702,31.73602739
351841,35.10538621,31.70026146
351882,34.99609117,31.73881009
351916,34.98661144,31.71314561
351973,34.62377248,31.30582824
352054,35.33895064,32.74463648
352070,34.99888224,31.91280597
352112,35.14731704,32.51536002
352120,34.99888224,31.91280597
352138,35.34862873,31.96112008
352153,35.16977813,32.80538839
352203,35.05100158,31.92160027
352245,35.19519568,32.95155658
352369,34.76903622,31.60556547
352385,35.03376369,32.42317087
352393,35.11490688,31.70510246
352617,35.48878617,32.24714937
352633,35.06035103,31.71618133
352641,34.87823545,32.30962158
352658,34.87823545,32.30962158
352716,34.92474267,32.44468102
352732,34.8772435,32.10350849
352757,34.88287861,32.10082656
352997,34.87588699,32.07106739
353037,34.9574563,32.5605147
353045,34.88257312,32.26605031
353078,35.0826251,32.98194703
353086,34.93399668,32.30841879
353094,34.93399668,32.30841879
353102,35.26389917,33.01727478
353151,35.01153992,31.88136108
353169,34.91313965,32.54400829
353219,34.7526238,32.01014119
353334,35.03764841,31.92666972
353359,34.90262095,32.53460547
353433,35.01383786,31.88433157
353441,35.30142387,32.70429253
353532,34.99725356,31.71914263
353565,34.98217155,31.7522241
353573,35.19478637,31.78841946
353581,35.50483754,32.96445055
353599,34.99554253,31.71525286
353615,35.27857581,31.85073346
353623,35.39475087,32.09991072
353631,34.86534619,32.0632571
353656,34.85181946,32.05587053
353664,34.81972607,31.79639686
353698,34.78785701,31.80839012
353706,35.01217133,32.51784102
353771,34.84439419,32.02942689
353789,35.0387432,32.54874529
353813,34.99888224,31.91280597
353920,34.99051307,31.75067818
353938,35.29846295,32.71824427
354019,35.1144418,31.69514563
354043,35.10273997,31.69894267
354050,34.99887484,31.74462252
354308,34.88831837,32.08402178
354316,35.1145404,31.69133986
354340,35.23907165,31.88097076
354357,35.23907165,31.88097076
354365,35.0114748,31.91257321
354373,34.78512783,32.08413705
354381,34.78512783,32.08413705
354399,34.78512783,32.08413705
354407,34.78512783,32.08413705
354415,34.78512783,32.08413705
354423,34.78886705,32.09346488
354456,34.98677748,32.48243338
354464,35.00044409,32.4748636
354472,34.98053123,32.46577623
354555,34.9355698,32.5193237
354563,35.26253072,32.19317751
354571,35.25655077,32.10211703
354639,34.88257312,32.26605031
354837,35.243049,31.81284492
354852,35.20914555,31.77995142
354860,35.20465854,31.75030776
354878,35.10978996,33.0402184
354928,35.27984654,32.90449351
354936,35.43679953,31.67897602
354944,35.03516326,32.38537118
354951,35.77255009,33.26756979
354977,35.31774138,32.78866058
355099,34.96096505,32.05434166
355107,35.24245773,31.83907058
355131,35.10532256,32.80357758
355172,34.83872449,32.06825117
355206,34.78382159,32.10105933
355214,34.92988663,31.30193231
355271,34.7648603,32.06516678
355289,34.79200301,32.07924485
355297,34.83498964,32.11210356
355305,34.74940161,32.03464958
355347,34.86462928,31.81525577
355362,34.77508692,32.01599977
355370,34.80092652,31.97181499
355388,34.81607399,31.97233118
355396,34.62424713,31.77195607
355404,34.62424713,31.77195607
355412,34.9355698,32.5193237
355420,34.92868025,29.54376434
355438,34.62980517,31.77108846
355446,34.62980517,31.77108846
355453,34.95496651,32.09525368
355461,34.94806749,32.09996531
355479,34.94492375,32.09150907
355487,34.94492375,32.09150907
355495,34.94603296,32.09636301
355503,34.57545201,31.66466818
355511,35.21302295,31.81019003
355529,35.05744588,32.72017697
355537,35.05744588,32.72017697
355552,35.01309138,31.91307166
355578,35.0713384,32.83916303
355586,34.82835782,32.06014974
355594,34.80210795,32.08155888
355651,34.87631074,32.07103242
355669,34.87588699,32.07106739
355685,34.86993422,32.09162179
355693,34.90050191,32.08330311
355701,35.00010607,31.90920064
355719,34.99290416,31.90091912
355727,35.17120399,31.86166286
355735,34.99794769,31.71538304
355743,34.98390705,31.74138691
355750,35.31089802,31.78796956
355768,34.96416987,32.27378877
355776,34.94633557,32.28581927
355784,34.87035167,31.93292308
355792,34.87035167,31.93292308
355800,34.75794714,32.02983731
355826,34.89487676,32.03005619
355834,34.75010446,32.04024324
355842,34.86752353,32.02683014
355859,34.86461173,32.0499536
355867,34.83122206,32.09278516
355875,34.96866793,32.13084672
355883,34.76691185,32.01904697
355891,34.76246579,32.00811976
355909,35.00266648,32.13040951
355925,34.89297935,31.94626436
355933,34.7424321,32.03114344
355941,34.89564734,31.95809367
355958,34.8553656,32.29516824
355966,34.86998374,32.30126768
355974,34.84658816,32.28369124
355982,34.90214425,32.0831357
355990,34.8909885,32.07756253
356006,34.80731445,31.87880385
356014,34.79200301,32.07924485
356022,34.80731445,31.87880385
356030,34.83168352,32.17469584
356048,34.80497685,31.87924744
356055,34.80980869,32.08393679
356071,34.81772459,32.05795342
356089,34.84130406,32.04795009
356121,35.31596988,32.93433925
356147,35.1442554,32.73285465
356162,35.09459485,32.80151275
356170,34.97135661,32.81716869
356188,34.97135661,32.81716869
356196,35.10758944,32.4842436
356204,34.96344131,32.56019268
356212,34.96153136,32.569567
356238,35.4708403,32.49276408
356246,34.63044294,31.77721473
356253,34.6382624,31.80200483
356279,34.57793381,31.66251598
356287,34.78963587,31.25961724
356295,35.08589124,31.25077096
356337,35.12682011,31.95334128
356345,35.29617763,32.05261262
356352,35.44841099,32.66576101
356394,35.28444915,32.61296929
356402,34.85447403,32.18165958
356410,35.28059475,32.61582114
356428,35.03453433,31.84896403
356444,35.29666369,31.77580575
356451,34.88163778,32.436886
356469,35.00389535,31.91691728
356477,35.00792185,31.88297883
356493,34.99597408,31.90372887
356543,34.81120266,31.92131868
356550,34.81120266,31.92131868
356568,34.80192452,31.93220158
356576,35.15112651,32.53437937
356584,34.87618336,32.10666202
356592,34.57545201,31.66466818
356600,34.89625306,32.17510412
356618,34.85509795,31.27382756
356626,34.84312347,31.25826355
356642,34.72761729,31.81694445
356659,35.09662046,32.17096983
356675,35.11059722,32.11657578
356683,35.0300386,32.12019679
356691,34.91197961,32.05803466
356709,34.84320077,31.94232683
356717,34.83272486,31.93848192
356725,34.83272486,31.93848192
356741,34.57489067,31.42031696
356758,34.81619118,31.37407034
356766,34.62910042,31.30198311
356782,35.18436877,31.77149961
356790,35.18436877,31.77149961
356816,35.23749175,31.74769715
356824,35.06422281,31.25083031
356832,35.08252562,31.24742168
356840,34.83502057,31.19022707
356857,34.83502057,31.19022707
356865,34.81161474,32.07277819
356873,34.78351613,32.01743483
356899,34.83140765,32.17214298
356907,34.86367054,32.02963347
356923,35.07631394,32.94434084
356972,35.07457586,32.93360907
356980,35.1076564,33.02357201
356998,34.81314212,31.87778483
357004,34.81988209,31.90642919
357038,34.82801503,31.89006747
357046,34.96300363,32.81806357
357079,35.22090763,31.7254156
357087,35.24867604,32.1178023
357095,35.22090763,31.7254156
357103,35.22553869,31.72098682
357111,35.19602171,31.78852777
357129,35.20465854,31.75030776
357137,34.81884576,32.12382377
357152,34.99674434,32.24158105
357160,35.2346207,32.16809046
357178,34.93931199,32.03187034
357186,35.29117601,32.91461208
357202,34.87353569,32.37848569
357210,34.86367054,32.02963347
357228,34.77528295,32.06926959
357236,34.77528295,32.06926959
357244,34.8542621,32.00392444
357467,35.0101334,32.46579836
357475,34.98767295,32.48167746
357483,34.8852475,32.42942874
357541,34.85512155,32.31450138
357640,35.10188414,33.00783329
357673,34.82399803,31.88759354
357681,35.19434256,31.79160293
357715,35.19651822,31.78550662
357731,35.0450459,31.94153223
357749,34.64523417,31.81214508
357772,35.25736616,32.81190134
357855,34.94197447,32.68452412
357913,34.87314261,31.32958611
357921,34.97889256,31.0829591
357939,35.19602171,31.78852777
357947,34.86944767,31.91684128
357954,35.2172853,31.77891374
357962,35.57044557,33.21997455
357970,35.10088965,32.83290618
357988,34.81436041,31.90216479
357996,34.90118196,32.09547899
358002,34.90980222,32.07329709
358010,34.90791259,32.07466341
358028,34.90791259,32.07466341
358036,34.91026371,32.39730618
358044,34.91483966,32.34558301
358051,35.21481518,31.87700698
358069,35.23182154,31.73828317
358077,35.26556493,32.99616588
358085,35.26750085,32.99506488
358127,35.204553,31.76011988
358150,35.10812766,31.70139088
358168,34.90010726,32.10010262
358218,34.95383596,32.05146904
358267,34.99762991,31.74444915
358283,34.95386753,32.04765448
358317,35.21110978,31.78733744
358333,35.20050771,31.82039909
358341,35.24152907,31.84156894
358382,35.10652246,32.80958383
358390,34.98365849,31.71270764
358408,35.56765921,33.21023607
358416,35.22323238,31.89962393
358424,35.03453433,31.84896403
358481,35.18277582,31.76677367
358499,34.83374872,32.09405509
358572,35.10265488,31.69959194
358655,35.15849017,31.80157842
358689,35.20040856,32.85211
358697,35.20040856,32.85211
358762,35.21433282,31.81308485
358770,34.84373257,32.03077772
358796,34.82913387,32.08274203
358911,35.17923407,31.78686615
358929,35.21347727,31.81219209
359034,35.26131089,32.91969668
359059,35.21988433,31.79041198
359067,35.19022485,31.78996118
359133,35.15684707,32.50619328
359141,35.15684707,32.50619328
359174,35.31365271,32.67475131
359182,35.31400369,32.67405668
359190,35.10901568,31.69950667
359208,35.11740666,31.69419172
359216,35.04383293,31.93965491
359224,35.22192088,31.7835126
359232,34.9968747,31.70923968
359240,34.99033608,31.90516241
